# step, loss_train, loss_test, metrics_test
2.000000000000000000e+04 4.267793148756027222e-02 2.284590527415275574e-02 1.063940301537513733e-02 4.993311595171689987e-04 6.466975901275873184e-04 6.394201889634132385e-03 2.476777648553252220e-03 9.964177297661080956e-05 5.683390796184539795e-02 6.072056479752063751e-03 5.963347479701042175e-02 2.584032714366912842e-02 1.120502036064863205e-02 3.891599364578723907e-03 1.809849636629223824e-03 6.071219220757484436e-02 3.427139017730951309e-03 1.275544491363689303e-04 6.456417590379714966e-02 6.603513844311237335e-03
2.100000000000000000e+04 2.643503993749618530e-02 1.698201708495616913e-02 7.049318403005599976e-03 2.057982637779787183e-04 3.030637453775852919e-04 3.550699679180979729e-03 1.558528630994260311e-03 6.127242522779852152e-05 4.052194952964782715e-02 4.956482443958520889e-03 6.148089468479156494e-02 2.302808873355388641e-02 7.953123189508914948e-03 2.189575461670756340e-03 1.625894219614565372e-03 8.054989576339721680e-02 3.058000933378934860e-03 7.614875357830896974e-05 4.980824142694473267e-02 5.614105612039566040e-03
2.200000000000000000e+04 1.801934465765953064e-02 1.285021565854549408e-02 5.706352647393941879e-03 1.308439241256564856e-04 2.096754033118486404e-04 2.452097134664654732e-03 1.128092524595558643e-03 4.405989602673798800e-05 2.972470782697200775e-02 3.646086435765028000e-03 8.667433261871337891e-02 2.611829899251461029e-02 7.301015779376029968e-03 1.893251901492476463e-03 1.991197001188993454e-03 9.928437322378158569e-02 3.219611709937453270e-03 6.271040183492004871e-05 4.192832484841346741e-02 4.291191697120666504e-03
2.300000000000000000e+04 1.232416275888681412e-02 9.307250380516052246e-03 4.880829714238643646e-03 1.302719174418598413e-04 1.457043108530342579e-04 2.718382282182574272e-03 9.191316785290837288e-04 4.061818617628887296e-05 1.992929913103580475e-02 2.322241896763443947e-03 1.287640482187271118e-01 3.596692159771919250e-02 7.772231474518775940e-03 2.164234872907400131e-03 1.916759531013667583e-03 1.461621373891830444e-01 3.566074417904019356e-03 6.305864371825009584e-05 3.555016219615936279e-02 2.820094814524054527e-03
2.400000000000000000e+04 7.780538871884346008e-03 6.665809080004692078e-03 3.911805339157581329e-03 8.860939124133437872e-05 9.121753100771456957e-05 1.330583239905536175e-03 5.682231276296079159e-04 3.233748066122643650e-05 1.230444945394992828e-02 1.438950421288609505e-03 1.691086590290069580e-01 4.683636128902435303e-02 8.204189129173755646e-03 1.838993164710700512e-03 1.739167375490069389e-03 1.651500165462493896e-01 3.419965272769331932e-03 5.242964471108280122e-05 3.067485988140106201e-02 1.912099774926900864e-03
2.500000000000000000e+04 5.074438638985157013e-03 4.929578863084316254e-03 2.958898199722170830e-03 4.176844231551513076e-05 5.494519427884370089e-05 9.150473633781075478e-04 3.543648635968565941e-04 2.243566268589347601e-05 6.866942159831523895e-03 8.050912292674183846e-04 2.008681148290634155e-01 6.387539952993392944e-02 9.283294901251792908e-03 1.457774778828024864e-03 1.633456442505121231e-03 1.942099183797836304e-01 3.357040695846080780e-03 3.825897874776273966e-05 2.742089144885540009e-02 1.205350738018751144e-03
2.500000000000000000e+04 2.427495419979095459e-01 8.665800839662551880e-02 1.258209533989429474e-02 1.330686500295996666e-03 1.758869271725416183e-03 1.843034476041793823e-01 3.359560621902346611e-03 4.431506022228859365e-05 2.318056672811508179e-02 1.299658324569463730e-03 2.008681148290634155e-01 6.387539952993392944e-02 9.283294901251792908e-03 1.457774778828024864e-03 1.633456442505121231e-03 1.942099183797836304e-01 3.357040695846080780e-03 3.825897874776273966e-05 2.742089144885540009e-02 1.205350738018751144e-03
2.600000000000000000e+04 7.231400348246097565e-03 6.619426887482404709e-03 4.114448558539152145e-03 5.477822560351341963e-05 7.272510993061587214e-05 9.950302774086594582e-04 4.482384538277983665e-04 3.028339415322989225e-05 8.756740018725395203e-03 1.442972454242408276e-03 1.242262274026870728e-01 6.663019210100173950e-02 7.162960246205329895e-03 9.674164466559886932e-04 8.058121893554925919e-04 9.241302311420440674e-02 2.028898335993289948e-03 6.345636938931420445e-05 2.812022343277931213e-02 1.836814451962709427e-03
2.700000000000000000e+04 3.234985098242759705e-02 2.215099707245826721e-02 8.868811652064323425e-03 3.435440012253820896e-04 5.066806916147470474e-04 4.946266300976276398e-03 1.769522321410477161e-03 7.316108531085774302e-05 5.076376348733901978e-02 6.573440041393041611e-03 4.333388432860374451e-02 2.247857674956321716e-02 8.454261347651481628e-03 1.581231132149696350e-03 1.300516771152615547e-03 3.306533768773078918e-02 2.541013527661561966e-03 1.012743814499117434e-04 6.311488151550292969e-02 7.111640181392431259e-03
2.800000000000000000e+04 1.808168180286884308e-02 1.606916822493076324e-02 6.678217090666294098e-03 1.559601514600217342e-04 2.699052565731108189e-04 3.218382596969604492e-03 1.325995312072336674e-03 5.391696322476491332e-05 2.985572069883346558e-02 4.806447774171829224e-03 7.133294641971588135e-02 2.861864678561687469e-02 6.708084605634212494e-03 1.036397879943251610e-03 1.339313923381268978e-03 6.817460805177688599e-02 3.009093226864933968e-03 8.249873644672334194e-05 4.578756541013717651e-02 5.354707129299640656e-03
2.900000000000000000e+04 1.229121163487434387e-02 1.239609532058238983e-02 5.702279042452573776e-03 1.282455923501402140e-04 2.469122409820556641e-04 2.865650132298469543e-02 5.392948538064956665e-02 5.943608994130045176e-05 1.634368486702442169e-02 3.049927530810236931e-03 1.210369840264320374e-01 4.180878400802612305e-02 6.550599820911884308e-03 9.769628522917628288e-04 1.494878553785383701e-03 1.600773483514785767e-01 5.526613816618919373e-02 1.120514571084640920e-04 3.361531719565391541e-02 3.480908460915088654e-03
3.000000000000000000e+04 7.772679440677165985e-03 7.971041835844516754e-03 4.413544200360774994e-03 7.789480878273025155e-05 1.476068282499909401e-04 3.970685880631208420e-03 6.329066585749387741e-03 3.867237683152779937e-05 9.533940814435482025e-03 1.798951881937682629e-03 1.651334762573242188e-01 6.091366708278656006e-02 6.483606994152069092e-03 8.535613305866718292e-04 1.774363219738006592e-03 1.493756771087646484e-01 8.189124986529350281e-03 8.748850814299657941e-05 3.113380819559097290e-02 2.133235801011323929e-03
3.100000000000000000e+04 5.580431222915649414e-02 2.566251531243324280e-02 1.223205402493476868e-02 1.061354530975222588e-03 1.236787298694252968e-03 7.651992142200469971e-03 2.399016171693801880e-03 9.198563930112868547e-05 7.638790458440780640e-02 6.950332317501306534e-03 5.735437572002410889e-02 2.377576194703578949e-02 1.198673062026500702e-02 2.901740605011582375e-03 2.371005248278379440e-03 2.391513064503669739e-02 3.033393761143088341e-03 1.350057573290541768e-04 8.503568172454833984e-02 7.234031334519386292e-03
3.200000000000000000e+04 2.279538474977016449e-02 1.802928932011127472e-02 7.326693739742040634e-03 2.261836489196866751e-04 3.760366234928369522e-04 3.194547491148114204e-03 1.111648743972182274e-03 5.719481850974261761e-05 4.089975729584693909e-02 5.604621954262256622e-03 5.853318050503730774e-02 2.612401731312274933e-02 7.124781608581542969e-03 7.368961232714354992e-04 1.394822727888822556e-03 2.376918308436870575e-02 1.848215470090508461e-03 7.511639705626294017e-05 5.300164967775344849e-02 6.134863477200269699e-03
